0	1	date
-99.698151	32.478166	05/03/1983
-102.334183	31.893937	06/07/1983
-82.339114	29.676986	05/17/1983
-92.452948	31.277148	05/19/1983
-91.268275	29.681437	05/17/1983
-90.082389	30.443048	10/04/1983
-90.751615	29.610503	05/17/1983
-92.070439	30.518942	06/07/1983
-97.39406	35.464057	07/01/1983
-83.89083	36.871607	11/15/1983
-95.759419	29.480238	10/04/1983
-82.55324	28.18167	10/04/1983
-83.993228	33.97314	10/18/1983
-103.161193	32.740598	10/16/1983
-87.699188	38.727794	02/01/1984
-81.65351	29.63082	10/23/1984
-82.851271	37.119542	10/16/1984
-89.746259	30.281329	05/17/1983
-99.504215	27.553054	06/07/1983
-82.959954	32.54338	07/01/1983
-82.333624	31.20355	07/01/1983
-96.217062	38.425862	06/07/1983
-97.612864	38.785894	06/07/1983
-91.0861	41.392696	07/01/1983
-94.814994	39.802308	07/01/1983
-98.816396	32.401764	10/04/1983
-86.523268	33.557955	11/01/1983
-81.281504	28.913389	10/18/1983
-97.622242	35.464166	11/01/1983
-96.506518	32.069187	10/18/1983
-87.305445	38.051493	03/06/1984
-96.687323	30.531067	04/03/1984
-85.95489	36.262909	05/01/1984
-85.302253	37.096866	11/29/1984
-84.536161	38.231379	04/03/1984
-94.866577	32.391981	06/05/1984
-94.362485	38.931145	04/03/1984
-78.983347	33.644416	06/29/1984
-84.481259	34.087324	05/22/1984
-95.886698	36.159688	10/04/1983
-94.757144	38.919328	08/02/1984
-83.570793	35.839894	10/18/1983
-81.325172	29.881176	11/29/1983
-81.832692	27.902644	11/29/1983
-92.912278	42.013131	10/04/1983
-81.02436	29.115246	11/29/1983
-84.486699	36.534016	05/22/1984
-84.596609	38.732567	10/16/1984
-80.961787	34.94168	02/01/1984
-79.08906	33.859839	06/02/1988
-85.79877	36.178932	05/22/1984
-84.218859	31.62256	03/06/1984
-85.667819	38.089533	02/01/1984
-97.394131	32.679435	08/31/1984
-84.297613	38.389095	09/18/1984
-97.500756	37.604015	08/02/1984
-82.877349	31.527836	10/16/1984
-84.439328	33.48031	04/17/1984
-97.759918	26.223224	10/02/1984
-89.02751	37.787277	10/16/1984
-95.534165	29.96808	09/18/1984
-99.085918	40.669404	10/16/1984
-82.516054	36.509681	08/31/1984
-100.966337	35.544869	07/17/1984
-100.511042	31.428215	08/31/1984
-95.451852	30.126704	04/03/1984
-89.59527	40.541464	10/08/1985
